,id,oplocdistrict,industryphy,industryco,enttype,state,adbusign,townsign,regtype,empnum,regcap,enttypegb,label
13874,6175,15,6,138,15,1,0,0,1,2.0,35.0,37,0.0
13875,14569,13,11,102,15,0,0,0,1,20.0,10.0,37,0.0
13876,5660,6,11,30,4,1,0,1,1,2.0,50.0,2,0.0
13877,8924,2,0,91,4,1,0,1,1,2.0,15.0,2,0.0
13878,4513,13,0,40,4,1,0,0,1,10.0,10.0,2,0.0
13879,11502,14,5,296,15,1,0,0,1,2.0,50.0,13,0.0
13880,8889,2,11,295,15,1,0,0,1,2.0,20.0,13,0.0
13881,1946,11,5,317,15,1,0,0,1,5.0,200.0,37,0.0
13882,1162,5,0,249,4,0,0,1,1,2.0,10.0,2,0.0
13883,9239,11,0,249,4,1,0,1,1,1.0,15.0,2,0.0
13884,5545,14,5,269,15,1,0,0,1,2.0,1000.0,37,0.0
13885,11622,2,14,14,15,1,0,0,1,3.0,500.0,13,0.0
13886,13418,1,0,43,4,0,0,0,1,1.0,10.0,2,0.0
13887,8264,2,5,317,15,1,0,0,1,3.0,500.0,13,0.0
13888,14467,10,5,58,15,1,0,0,3,,500.0,13,0.0
13889,343,10,5,123,15,1,0,0,1,5.0,1000.0,36,0.0
13890,12796,11,0,91,4,1,0,0,1,2.0,50.0,2,0.0
13891,8458,6,5,123,15,1,0,0,3,,100.0,36,0.0
13892,5495,5,5,281,15,1,0,1,1,2.0,100.0,37,0.0
13893,6403,13,5,258,15,1,0,0,1,3.0,10.0,13,0.0
13894,7463,2,11,30,4,1,0,1,1,2.0,10.0,2,0.0
13895,588,0,9,237,15,1,0,0,1,4.0,374000.0,36,1.0
13896,3829,2,0,40,4,1,0,0,1,1.0,20.0,2,0.0
13897,6134,2,5,25,15,1,0,0,1,3.0,500.0,13,0.0
13898,9253,1,0,249,4,1,0,0,1,2.0,10.0,2,0.0
13899,11620,15,9,237,15,1,0,1,1,,30000.0,42,0.0
13900,2341,5,5,317,15,1,0,0,1,2.0,500.0,37,0.0
13901,4103,14,6,190,4,1,0,0,1,1.0,20.0,2,0.0
13902,5469,2,5,58,15,1,0,1,1,,30.0,37,0.0
13903,11211,1,0,249,4,1,0,0,1,1.0,10.0,2,0.0
13904,9002,1,0,91,15,1,0,0,1,3.0,500.0,13,0.0
13905,10515,14,0,72,4,1,0,1,1,2.0,15.0,2,0.0
13906,1806,1,5,61,15,1,0,0,1,10.0,50.0,37,0.0
13907,13826,1,11,165,15,1,0,0,1,2.0,50.0,37,0.0
13908,6179,13,5,123,15,1,0,0,1,2.0,500.0,13,0.0
13909,11145,5,0,254,15,1,0,0,1,2.0,100.0,13,0.0
13910,3848,14,5,258,15,1,0,0,1,3.0,500.0,13,0.0
13911,1182,13,11,92,15,1,0,1,1,,100.0,37,0.0
13912,8457,1,0,40,4,1,0,1,1,3.0,10.0,2,0.0
13913,6565,2,11,310,15,1,0,0,1,3.0,1000.0,13,0.0
13914,7683,11,5,123,15,1,0,0,1,4.0,10.0,36,0.0
13915,9006,2,10,275,15,1,0,0,1,2.0,500.0,13,0.0
13916,7974,11,0,249,4,1,0,1,1,2.0,10.0,2,0.0
13917,1402,14,0,111,4,1,0,0,1,3.0,30.0,2,0.0
13918,7025,2,3,341,5,1,0,0,1,3.0,10.0,29,0.0
13919,8053,1,5,281,15,5,0,1,1,,50.0,13,0.0
13920,4239,2,9,237,5,1,0,1,1,5.0,23000.0,29,0.0
13921,13730,14,0,249,4,1,0,1,1,3.0,10.0,2,0.0
13922,14847,5,5,123,15,1,0,0,1,2.0,100.0,13,0.0
13923,10696,11,0,72,4,1,0,1,1,3.0,30.0,2,0.0
13924,9755,2,0,72,4,1,0,0,1,2.0,10.0,2,0.0
13925,13295,5,5,123,15,1,0,0,1,2.0,500.0,37,0.0
13926,12388,0,9,237,5,1,0,1,1,5.0,537660.65,29,1.0
13927,4957,11,0,249,4,1,0,0,1,4.0,30.0,2,0.0
13928,4315,1,11,211,15,1,0,0,1,11.0,300.0,13,0.0
13929,3012,2,14,243,15,1,0,0,1,3.0,500.0,13,0.0
13930,9678,5,0,72,4,1,0,0,1,3.0,10.0,2,0.0
13931,5091,0,5,58,15,0,0,1,1,0.0,100.0,13,0.0
13932,13825,5,0,309,15,1,0,0,1,4.0,100.0,13,0.0
13933,5109,11,0,249,4,1,0,1,1,2.0,20.0,2,0.0
13934,11683,5,0,72,4,1,0,1,1,15.0,15.0,2,0.0
13935,10836,5,5,281,15,1,0,0,3,,500.0,13,0.0
13936,5687,13,5,123,15,1,0,0,1,2.0,500.0,37,0.0
13937,12427,10,0,309,4,1,0,1,1,2.0,50.0,2,0.0
13938,11159,2,0,328,4,1,0,1,3,2.0,10.0,2,0.0
13939,14652,2,11,165,15,1,0,0,1,5.0,500.0,36,0.0
13940,10227,2,5,123,15,1,0,1,1,3.0,168.0,13,0.0
13941,13298,15,0,249,4,1,0,1,1,4.0,68.0,2,0.0
13942,10067,5,0,72,4,1,0,0,1,8.0,20.0,2,0.0
13943,7197,14,5,20,15,1,1,0,1,0.0,200.0,13,0.0
13944,6532,2,11,136,15,1,0,0,1,15.0,100.0,13,0.0
13945,4074,13,5,281,15,1,0,0,1,2.0,50.0,13,0.0
13946,3716,2,6,190,15,1,0,0,1,3.0,50.0,13,0.0
13947,7933,1,11,211,4,1,0,1,1,4.0,30.0,2,0.0
13948,9983,14,0,249,4,1,0,1,1,2.0,10.0,2,0.0
13949,8562,2,5,123,15,1,0,0,1,5.0,1000.0,13,0.0
13950,9112,11,11,79,15,1,0,0,1,2.0,10.0,13,0.0
13951,11403,13,5,58,15,1,0,1,1,,5000.0,36,0.0
13952,466,5,0,91,4,1,0,1,1,2.0,10.0,2,0.0
13953,3775,5,0,249,4,0,0,1,1,1.0,20.0,2,0.0
13954,11343,2,5,61,15,1,0,0,1,3.0,60.0,13,0.0
13955,7563,10,0,249,4,1,0,1,1,6.0,20.0,2,0.0
13956,11119,5,5,20,15,1,0,1,1,,100.0,37,0.0
13957,46,2,0,249,4,1,0,1,1,2.0,13.0,2,0.0
13958,894,11,14,243,15,1,0,0,1,3.0,1000.0,37,0.0
13959,3347,2,11,211,4,1,0,1,1,1.0,15.0,2,0.0
13960,8176,10,5,281,15,0,0,1,1,,1000.0,13,0.0
13961,8936,2,0,72,15,1,0,0,1,3.0,200.0,37,0.0
13962,2065,15,0,91,4,1,0,1,1,4.0,20.0,2,0.0
13963,1422,5,5,317,15,1,0,1,1,5.0,102.0,37,0.0
13964,10408,2,0,91,15,1,0,1,1,3.0,50.0,37,0.0
13965,12663,11,0,72,4,1,0,1,1,20.0,50.0,2,0.0
13966,8837,0,5,58,15,1,0,1,1,,200.0,13,0.0
13967,6618,2,5,333,15,0,0,0,1,,30.0,13,0.0
13968,2365,10,5,142,4,1,0,0,1,5.0,10.0,2,0.0
13969,2737,2,11,165,15,0,0,0,1,,10.0,37,0.0
13970,13963,6,0,72,15,1,0,0,3,,200.0,37,0.0
13971,13812,2,0,72,4,1,0,1,1,2.0,10.0,2,0.0
13972,14022,1,5,175,15,1,0,1,1,,500.0,13,0.0
13973,2287,6,5,317,15,1,0,1,1,2.0,200.0,37,0.0
13974,4749,10,5,333,5,1,0,0,1,17.0,1652.5,29,0.0
13975,11707,2,11,165,15,1,0,0,1,3.0,370.0,13,0.0
13976,2679,15,0,249,4,1,0,0,1,2.0,10.0,2,0.0
13977,7947,2,9,237,5,1,0,1,1,5.0,10205.0,29,1.0
13978,4447,2,5,123,15,1,0,1,1,3.0,100.0,37,0.0
13979,3179,2,6,138,15,1,0,0,1,3.0,10.0,37,0.0
13980,11465,5,0,43,15,1,0,0,1,2.0,800.0,37,0.0
13981,10260,2,0,72,4,1,0,1,1,3.0,10.0,2,0.0
13982,5547,10,0,91,4,1,0,1,1,1.0,80.0,2,0.0
13983,9344,5,5,123,15,1,0,0,1,2.0,100.0,37,0.0
13984,10882,14,0,72,4,1,0,0,1,3.0,10.0,2,0.0
13985,4549,2,11,245,15,0,0,1,1,,500.0,13,0.0
13986,3094,2,5,73,15,1,0,0,1,20.0,1000.0,10,0.0
13987,7907,2,9,237,5,1,0,1,1,5.0,200001.0,29,1.0
13988,6591,11,5,269,15,1,0,0,1,2.0,500.0,37,0.0
13989,4673,5,0,304,15,1,0,0,1,3.0,200.0,13,0.0
13990,9548,13,14,192,15,1,0,0,1,3.0,3006.0,13,0.0
13991,12684,2,11,136,15,1,0,0,1,10.0,500.0,37,0.0
13992,1971,2,5,233,15,1,0,0,1,5.0,100.0,37,0.0
13993,5693,1,5,123,15,1,0,0,1,1.0,50.0,37,0.0
13994,7165,14,5,20,15,1,0,1,1,3.0,200.0,13,0.0
13995,13148,11,0,249,5,1,0,0,1,1.0,26.0,22,0.0
13996,12502,2,5,123,15,1,0,0,1,2.0,712.3,13,0.0
13997,214,2,9,237,5,1,0,1,1,2.0,5000.0,29,1.0
13998,6177,5,0,309,15,1,0,1,1,,80.0,37,0.0
13999,10216,1,11,211,4,1,0,1,1,4.0,50.0,2,0.0
14000,10153,2,5,123,15,1,0,0,1,2.0,100.0,37,0.0
14001,7001,2,5,233,15,1,0,0,1,3.0,787.0,13,0.0
14002,10574,14,3,247,15,1,0,1,1,0.0,500.0,13,1.0
14003,2188,2,0,328,4,1,0,1,1,3.0,20.0,2,0.0
14004,9441,2,11,165,15,0,0,0,1,,110.0,13,0.0
14005,3616,6,5,233,15,1,0,0,1,3.0,500.0,13,0.0
14006,3816,2,0,72,4,1,0,0,1,10.0,30.0,2,0.0
14007,7126,1,5,50,5,0,0,1,1,2.0,10.0,22,0.0
14008,6915,5,0,91,15,1,0,0,1,3.0,100.0,13,0.0
14009,6504,5,5,317,15,1,0,0,1,8.0,1000.0,13,0.0
14010,1827,14,0,72,4,1,0,1,1,1.0,10.0,2,0.0
14011,6259,2,11,165,15,1,0,0,1,3.0,500.0,37,0.0
14012,11400,1,11,39,15,1,0,0,1,3.0,10.0,13,0.0
14013,1643,13,0,91,15,1,0,0,1,,200.0,37,0.0
14014,964,1,11,165,15,1,0,0,1,2.0,100.0,13,0.0
14015,13490,15,0,89,4,0,0,1,1,1.0,10.0,2,0.0
14016,3648,13,5,73,15,1,0,0,1,10.0,2000.0,13,0.0
14017,7081,5,0,249,4,1,0,1,1,3.0,20.0,2,0.0
14018,991,13,5,123,15,0,0,1,1,3.0,10000.0,36,0.0
14019,8130,14,0,249,4,0,0,1,1,2.0,10.0,2,0.0
14020,5373,1,5,73,15,1,0,0,1,5.0,100.0,10,0.0
14021,9155,10,0,91,4,1,0,1,1,4.0,30.0,2,0.0
14022,5106,15,0,72,15,1,0,0,1,,500.0,13,0.0
14023,14350,14,11,136,15,1,0,0,1,1.0,10.0,37,0.0
14024,13763,2,5,123,15,1,0,0,1,3.0,51.0,37,0.0
14025,12991,5,9,95,15,1,0,1,1,,100.0,37,0.0
14026,2109,10,11,165,4,0,0,0,1,1.0,10.0,2,0.0
14027,12911,11,5,175,15,1,0,0,1,2.0,200.0,37,0.0
14028,7425,6,5,344,15,1,0,0,1,1.0,10.0,37,0.0
14029,9590,0,12,108,15,1,0,1,1,3.0,100.0,10,0.0
14030,6425,2,0,194,4,1,0,1,1,8.0,120.0,2,0.0
14031,13667,2,0,72,15,0,0,1,1,,200.0,13,0.0
14032,8831,0,5,20,15,0,0,1,1,3.0,10.0,13,0.0
14033,2943,5,5,123,15,1,0,0,1,13.0,200.0,13,0.0
14034,9198,1,5,123,15,1,0,0,1,6.0,300.0,10,0.0
14035,14734,13,5,73,15,1,0,0,1,2.0,5080.0,13,0.0
14036,10329,6,0,304,15,1,0,0,1,5.0,50.0,13,0.0
14037,3939,13,11,52,15,1,0,0,1,99.0,100.0,40,0.0
14038,11780,13,5,317,15,1,0,0,1,5.0,500.0,36,0.0
14039,13261,10,3,223,15,1,0,1,1,5.0,5000.0,42,0.0
14040,91,2,11,136,15,1,0,0,1,9.0,10.0,13,0.0
14041,14041,2,9,237,5,1,0,1,1,5.0,2305.0,29,1.0
14042,8465,13,5,123,15,1,0,0,1,150.0,2000.0,37,0.0
14043,973,14,0,328,4,1,0,0,1,2.0,30.0,2,0.0
14044,547,5,0,129,4,1,0,1,1,2.0,15.0,2,0.0
14045,1935,1,11,136,15,1,0,0,1,10.0,100.0,13,0.0
14046,12218,13,0,72,15,1,0,0,1,,1000.0,13,0.0
14047,2673,1,5,317,15,1,0,0,1,2.0,50.0,37,0.0
14048,1966,11,0,309,4,1,0,1,1,1.0,20.0,2,0.0
14049,1705,0,9,237,15,1,0,1,1,3.0,5000.0,40,1.0
14050,8598,2,0,72,4,1,0,0,1,3.0,10.0,2,0.0
14051,9419,13,11,136,15,1,0,0,1,2.0,20.0,37,0.0
14052,2523,14,5,123,15,1,0,0,1,3.0,500.0,13,0.0
14053,11156,13,5,55,15,1,0,0,3,,1000.0,13,0.0
14054,1689,2,5,317,15,1,0,0,1,,50.0,37,0.0
14055,5205,10,0,249,4,1,0,1,1,2.0,10.0,2,0.0
14056,14536,2,0,40,4,1,0,1,1,1.0,50.0,2,0.0
14057,2214,13,5,317,15,1,0,0,1,5.0,50.0,13,0.0
14058,9254,6,5,123,15,1,0,0,1,2.0,500.0,13,0.0
14059,6588,5,5,258,15,1,0,0,1,4.0,1000.0,13,0.0
14060,875,5,5,123,15,1,0,0,1,3.0,500.0,13,0.0
14061,12162,2,3,44,5,1,0,0,1,5.0,25510.0,29,1.0
14062,4010,13,5,233,15,1,0,0,1,3.0,500.0,37,0.0
14063,9062,2,0,72,4,1,0,0,1,22.0,20.0,2,0.0
14064,14182,13,0,249,15,0,0,0,1,3.0,300.0,13,0.0
14065,3916,2,11,136,15,1,0,0,1,2.0,50.0,13,0.0
14066,3517,2,5,317,15,1,0,0,1,2.0,1000.0,37,0.0
14067,6048,5,0,91,4,1,0,0,1,1.0,10.0,2,0.0
14068,10715,13,11,165,15,1,0,0,1,15.0,50.0,37,0.0
14069,2309,6,5,123,15,0,0,0,1,5.0,500.0,13,0.0
14070,1870,10,0,304,15,0,0,0,1,3.0,20.0,37,0.0
14071,11575,10,0,91,4,1,0,1,1,1.0,20.0,2,0.0
14072,1485,5,0,81,4,1,0,1,1,2.0,10.0,2,0.0
14073,1449,10,19,188,15,1,0,1,1,0.0,2000.0,13,1.0
14074,13453,0,5,20,15,1,0,1,1,3.0,50.0,13,0.0
14075,4502,11,10,110,4,1,0,0,1,2.0,15.0,2,0.0
14076,12156,11,19,104,5,1,0,1,3,20.0,1600.0,29,1.0
14077,8352,2,5,175,15,1,0,0,1,3.0,16.0,13,0.0
14078,5130,13,5,281,4,1,0,1,1,2.0,10.0,2,0.0
14079,3631,13,5,73,15,1,0,0,1,3.0,526.0,37,0.0
14080,12418,5,5,220,15,1,0,0,3,,1000.0,13,0.0
14081,12772,14,5,20,15,1,0,0,1,2.0,10.0,37,0.0
14082,8403,2,0,97,4,1,0,0,3,1.0,10.0,2,0.0
14083,9456,5,5,20,4,1,0,1,1,2.0,10.0,2,0.0
14084,6164,15,14,192,15,1,0,0,1,2.0,3000.0,13,0.0
14085,8050,5,5,317,15,0,0,0,1,2.0,200.0,37,0.0
14086,9140,10,5,67,15,1,0,0,1,3.0,100.0,40,0.0
14087,4668,13,5,262,15,1,0,1,1,2.0,500.0,37,0.0
14088,12154,5,10,110,4,1,0,1,1,2.0,10.0,2,0.0
14089,1143,13,11,102,15,1,0,0,1,2.0,200.0,37,0.0
14090,11684,13,5,258,15,1,0,0,1,5.0,50.0,37,0.0
14091,8559,2,9,237,5,1,0,1,1,5.0,47880.0,29,1.0
14092,11773,15,5,233,15,1,0,0,1,5.0,3600.0,40,0.0
14093,11817,0,3,341,15,1,0,1,1,,500.0,13,1.0
14094,3314,14,11,92,4,1,0,1,1,6.0,10.0,2,0.0
14095,1101,5,5,317,15,1,0,1,1,2.0,158.0,13,0.0
14096,13036,5,0,111,4,1,0,1,1,1.0,10.0,2,0.0
14097,10302,13,11,39,15,1,0,0,1,3.0,100.0,40,0.0
14098,7249,2,0,72,4,1,0,1,3,3.0,10.0,2,0.0
14099,6349,13,0,72,4,1,0,1,1,3.0,10.0,2,0.0
14100,1454,2,9,237,5,1,0,0,1,2.0,10.0,29,1.0
14101,4889,6,0,309,15,1,0,0,1,3.0,10.0,37,0.0
14102,4169,10,0,72,15,1,0,1,3,,280.0,13,0.0
14103,13176,10,0,91,4,1,0,1,1,6.0,30.0,2,0.0
14104,6682,5,0,249,4,1,0,1,1,1.0,50.0,2,0.0
14105,2813,2,5,281,15,0,0,1,1,,1000.0,37,0.0
14106,5987,6,11,164,4,1,0,0,1,1.0,50.0,2,0.0
14107,4378,0,6,138,15,1,0,0,1,30.0,50.0,10,0.0
14108,3467,11,5,281,15,1,0,1,1,,10000.0,13,0.0
14109,14824,5,5,83,15,1,0,0,1,3.0,100.0,13,0.0
14110,14082,2,0,309,15,1,0,0,1,3.0,100.0,37,0.0
14111,2591,2,0,309,15,1,0,0,1,3.0,100.0,37,0.0
14112,11062,1,0,91,15,0,0,0,1,0.0,20.0,13,0.0
14113,6889,1,11,225,15,1,0,0,1,3.0,500.0,37,0.0
14114,5594,14,0,309,4,1,0,0,1,2.0,20.0,2,0.0
14115,13983,13,14,152,15,1,0,0,1,200.0,500.0,36,0.0
14116,11712,2,0,43,15,0,0,0,1,10.0,10.0,37,0.0
14117,8253,14,0,72,4,1,0,1,1,1.0,20.0,2,0.0
14118,12398,0,3,341,3,1,0,1,1,3.0,,28,1.0
14119,11593,11,0,72,15,1,0,0,1,10.0,2600.0,10,0.0
14120,2201,5,0,249,4,1,0,0,1,3.0,20.0,2,0.0
14121,6599,6,5,123,15,0,0,1,1,2.0,500.0,13,0.0
14122,1780,11,5,269,15,1,0,0,1,3.0,500.0,37,0.0
14123,11756,13,0,72,15,1,0,1,1,,10.0,37,0.0
14124,9358,14,2,187,3,1,0,0,1,0.0,,45,1.0
14125,3198,15,0,91,15,1,0,0,1,3.0,30.0,40,0.0
14126,6851,5,5,123,15,1,0,0,1,2.0,100.0,13,0.0
14127,4540,0,16,24,15,1,0,1,3,,619959.9392,36,0.0
14128,8718,2,9,237,5,1,0,1,1,2.0,135010.0,29,1.0
14129,6280,11,5,67,15,1,0,0,1,4.0,1000.0,37,0.0
14130,12001,14,6,267,15,0,0,0,1,,50.0,13,0.0
14131,14518,0,0,249,4,1,0,0,1,2.0,15.0,2,0.0
14132,10522,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
14133,6314,5,0,72,5,1,0,0,3,10.0,10.0,22,0.0
14134,9904,2,0,72,4,0,0,1,1,2.0,30.0,2,0.0
14135,503,5,0,81,4,1,0,0,1,10.0,20.0,2,0.0
14136,12013,5,5,317,15,1,0,0,1,4.0,1000.0,36,0.0
14137,9172,13,0,72,15,1,0,0,1,3.0,200.0,37,0.0
14138,8331,2,5,123,15,1,0,0,1,3.0,500.0,37,0.0
14139,1030,2,0,72,4,1,0,0,1,3.0,30.0,2,0.0
14140,4199,5,5,317,15,0,0,0,1,3.0,300.0,13,0.0
14141,13017,11,11,165,5,2,0,0,3,5.0,10.0,22,0.0
14142,13611,13,5,233,15,1,0,0,1,3.0,1000.0,13,0.0
14143,12439,5,11,165,5,0,0,0,1,3.0,50.0,22,0.0
14144,2638,2,0,72,4,1,0,0,1,4.0,80.0,2,0.0
14145,2015,11,0,72,4,1,0,1,1,1.0,15.0,2,0.0
14146,9252,2,3,44,5,1,0,1,1,10.0,90000.0,29,1.0
14147,12476,5,5,317,15,1,0,0,1,3.0,50.0,13,0.0
14148,2854,0,5,58,15,1,0,1,1,,1000.0,13,0.0
14149,5442,2,0,40,4,1,0,0,1,10.0,50.0,2,0.0
14150,4272,1,11,245,15,1,0,1,1,,30.0,37,0.0
14151,6583,10,0,249,4,1,0,1,1,3.0,20.0,2,0.0
14152,2052,13,0,194,4,1,0,1,1,1.0,10.0,2,0.0
14153,9376,2,0,72,4,1,0,0,1,3.0,20.0,2,0.0
14154,14327,2,0,72,4,1,0,0,1,6.0,10.0,2,0.0
14155,14528,13,11,199,15,1,0,0,1,3.0,500.0,37,0.0
14156,5041,14,6,134,15,1,0,0,1,10.0,30.0,13,0.0
14157,5519,10,0,91,4,1,0,1,1,1.0,10.0,2,0.0
14158,1525,11,0,91,4,1,0,1,1,2.0,10.0,2,0.0
14159,12756,1,3,311,15,1,0,1,1,,500.0,13,0.0
14160,8715,2,10,306,5,0,0,1,1,5.0,10.0,30,0.0
14161,4245,2,0,72,4,1,0,0,1,10.0,10.0,2,0.0
14162,11628,5,5,123,15,1,0,0,3,,500.0,13,0.0
14163,7904,13,5,317,15,1,0,0,3,,100.0,36,0.0
14164,3189,5,11,165,15,1,0,0,1,3.0,500.0,13,0.0
14165,6928,1,0,309,15,1,0,1,1,5.0,10.0,13,0.0
14166,2055,5,5,317,5,1,0,1,1,50.0,3000.0,29,0.0
14167,8591,11,11,165,15,1,0,0,1,100.0,1000.0,13,0.0
14168,10541,5,0,249,4,1,0,1,1,2.0,10.0,2,0.0
14169,13880,10,0,91,4,1,0,1,1,3.0,10.0,2,0.0
14170,10806,2,5,317,15,0,0,0,1,5.0,1000.0,13,0.0
14171,1204,0,3,205,15,1,0,1,1,,50.0,37,1.0
14172,12779,5,0,72,15,1,0,0,3,,500.0,37,0.0
14173,11199,13,5,258,15,1,0,0,1,2.0,500.0,37,0.0
14174,4678,2,5,55,15,0,0,1,1,3.0,100.0,37,0.0
14175,9009,13,3,44,5,1,0,1,1,38.0,1250.0,29,1.0
14176,5090,11,0,309,4,1,0,0,1,1.0,50.0,2,0.0
14177,1025,5,11,136,15,1,0,0,1,2.0,20.0,13,0.0
14178,5419,5,5,58,15,1,0,1,1,,500.0,13,0.0
14179,12134,15,6,134,15,1,0,1,1,,50.0,13,0.0
14180,12387,2,0,91,15,1,0,0,1,2.0,50.0,40,0.0
14181,139,5,5,317,15,1,0,0,1,2.0,1777.0,13,0.0
14182,9088,14,6,138,4,1,0,1,1,2.0,50.0,2,0.0
14183,13301,10,5,123,15,1,0,0,1,1.0,100.0,37,0.0
14184,3175,11,6,138,15,1,0,0,1,3.0,100.0,13,0.0
14185,3360,2,5,269,15,1,0,0,1,2.0,100.0,37,0.0
14186,9660,11,0,81,4,1,0,1,3,5.0,50.0,2,0.0
14187,14218,0,9,95,5,1,0,1,1,3.0,100100.0,29,1.0
14188,3807,2,5,317,15,1,0,0,1,1.0,522.0,13,0.0
14189,4602,13,5,115,15,1,0,0,1,3.0,100.0,37,0.0
14190,8941,2,9,237,5,1,0,1,1,4.0,230000.0,29,1.0
14191,7529,5,0,72,4,1,0,1,1,2.0,25.0,2,0.0
14192,561,13,11,102,15,0,0,0,1,2.0,50.0,37,0.0
14193,9571,0,10,110,15,0,0,1,1,,25.0,10,0.0
14194,2094,1,0,230,4,1,0,0,1,1.0,50.0,2,0.0
14195,3821,10,14,319,15,0,0,0,1,20.0,2000.0,13,0.0
14196,14275,2,0,72,4,1,0,1,1,2.0,10.0,2,0.0
14197,9193,11,0,249,4,1,0,1,1,2.0,10.0,2,0.0
14198,634,1,0,72,4,1,0,1,1,1.0,15.0,2,0.0
14199,1679,11,5,20,15,0,0,1,1,,100.0,37,0.0
14200,10441,10,0,309,15,1,0,1,1,,20.0,13,0.0
14201,13081,11,11,165,4,1,0,1,1,1.0,38.0,2,0.0
14202,9511,5,0,72,4,1,0,1,1,9.0,30.0,2,0.0
14203,9264,5,0,72,4,1,0,1,1,10.0,20.0,2,0.0
14204,5808,2,5,281,15,1,0,1,1,,500.0,13,0.0
14205,13287,5,5,123,15,1,0,0,1,2.0,260.0,13,0.0
14206,1724,15,0,309,4,1,0,1,1,5.0,10.0,2,0.0
14207,4434,2,9,237,5,1,0,1,1,6.0,25050.0,29,1.0
14208,9476,10,0,72,15,0,0,0,1,6.0,500.0,37,0.0
14209,6548,5,6,267,15,1,0,1,1,,600.0,13,0.0
14210,8007,2,0,91,4,1,0,1,1,1.0,10.0,2,0.0
14211,12860,11,0,72,4,1,0,1,1,2.0,10.0,2,0.0
14212,8445,13,5,333,15,1,0,1,1,,500.0,40,0.0
14213,12912,2,5,58,15,1,0,0,1,20.0,1000.0,36,0.0
14214,11009,2,0,72,15,1,0,0,1,5.0,500.0,36,0.0
14215,6095,10,5,175,15,1,0,0,1,3.0,1000.0,13,0.0
14216,4279,13,5,317,15,1,0,0,1,,100.0,37,0.0
14217,4820,2,9,237,5,1,0,1,1,2.0,20000.0,29,1.0
14218,3197,2,11,136,15,0,0,1,1,,2000.0,13,0.0
14219,12433,0,3,98,15,1,0,1,1,3.0,3.0,13,0.0
14220,5886,2,5,61,15,1,0,0,1,1.0,50.0,37,0.0
14221,9570,11,5,269,15,1,0,0,1,10.0,2000.0,37,0.0
14222,7414,5,5,317,15,0,0,0,1,2.0,80.0,13,0.0
14223,4716,13,5,123,15,1,0,0,1,3.0,300.0,37,0.0
14224,467,2,11,79,15,1,0,0,1,3.0,100.0,13,0.0
14225,2439,14,11,211,5,1,0,0,1,1.0,20.0,22,0.0
14226,14578,13,14,261,15,1,0,1,1,,101.0,36,0.0
14227,4819,14,11,30,4,1,0,1,1,3.0,20.0,2,0.0
14228,9725,14,5,123,15,1,0,0,1,2.0,100.0,13,0.0
14229,8455,13,0,249,4,1,0,1,1,2.0,12.0,2,0.0
14230,4916,0,3,44,15,1,0,1,1,0.0,100.0,13,0.0
14231,5144,0,5,281,15,1,0,1,1,,500.0,13,0.0
14232,5831,2,0,91,15,1,0,1,1,,500.0,37,0.0
14233,5757,13,0,249,4,1,0,1,1,5.0,30.0,2,0.0
14234,12471,10,14,243,15,1,0,1,1,,200.0,13,0.0
14235,4662,1,3,341,15,1,0,1,1,0.0,3500.0,36,1.0
14236,9189,13,5,175,15,1,0,0,1,3.0,500.0,37,0.0
14237,11668,0,3,44,15,1,0,1,3,3.0,100.0,13,1.0
14238,1522,0,3,311,15,1,0,1,1,,100.0,37,0.0
14239,8840,5,5,115,15,1,0,0,3,,1000.0,10,0.0
14240,7858,2,5,61,15,1,0,0,1,3.0,500.0,13,0.0
14241,69,13,5,58,15,1,0,1,3,,101.0,13,0.0
14242,9067,5,5,123,15,1,0,0,3,,500.0,13,0.0
14243,11596,14,0,72,4,0,0,1,1,3.0,15.0,2,0.0
14244,5795,5,5,55,15,1,0,0,1,,50.0,13,0.0
14245,13659,5,0,111,4,1,0,0,1,1.0,50.0,2,0.0
14246,12838,2,5,317,15,1,0,0,1,1.0,100.0,37,0.0
14247,6418,13,14,243,15,1,0,0,1,4.0,558.0,13,0.0
14248,12660,10,5,123,15,1,0,0,1,8.0,100.0,13,0.0
14249,12575,1,0,72,4,0,0,1,1,4.0,10.0,2,0.0
14250,3427,5,0,185,4,1,0,0,1,2.0,10.0,2,0.0
14251,11579,2,2,140,15,1,0,1,1,,500.0,13,0.0
14252,13372,1,5,58,15,1,0,1,1,50.0,1000.0,13,0.0
14253,10143,13,5,123,15,1,0,0,1,4.0,100.0,36,0.0
14254,2191,2,5,281,15,0,0,1,1,3.0,500.0,37,0.0
14255,9611,14,5,20,15,1,0,1,1,0.0,50.0,13,0.0
14256,11050,14,0,309,15,1,0,0,1,3.0,100.0,10,0.0
14257,3401,11,0,72,4,1,0,1,1,1.0,10.0,2,0.0
14258,8144,13,5,123,15,1,0,0,1,3.0,118.0,13,0.0
14259,5923,13,0,249,15,1,0,0,1,3.0,60.0,13,0.0
14260,10858,11,5,96,15,1,0,1,1,,7000.0,10,0.0
14261,6049,5,0,309,4,1,0,0,1,3.0,10.0,2,0.0
14262,2169,5,5,175,15,1,0,0,1,2.0,100.0,13,0.0
14263,2735,5,11,211,4,1,0,0,1,2.0,10.0,2,0.0
14264,5371,13,0,309,4,1,0,1,1,4.0,20.0,2,0.0
